Listings_id,Name,Price,Property_type,Maximum_allowed_guests,Rating_score,quartiere
1026722606519733590,Brillante Loft nel Quartiere San Lorenzo – Completamente Attrezzato,139.0,Entire home,2,5.0,S. LORENZO
960898631100590009,Speciale Studio a Roma,85.0,Entire home,4,4.5,TRIGORIA
1140315849552441141,Panoramico Appartamento nel Quartiere Italia,160.0,Entire home,7,4.0,ITALIA
34490308,Monolocale nel Quartiere Sacco Pastore – Pittoresco e Centrale,135.0,Entire home,4,4.41,SACCO PASTORE
852103963033837186,Raffinato Monolocale nel Quartiere Certosa,80.0,Entire home,2,4.7,CERTOSA
36521287,Monolocale con Vista – a Campitelli,692.0,Entire home,4,4.63,CAMPITELLI
11788816,Speciale Casa vicino al Borghese,110.0,Entire home,4,4.88,COLLI PORTUENSI
1230046,Monolocale Caratteristico nel Quartiere Polline Martignano,193.0,Entire home,2,5.0,POLLINE MARTIGNANO
1247612,Rifugio con Vista – al Tuscolano,112.0,Private room,2,4.85,TUSCOLANO
16801582,Magico Rifugio nel Quartiere Foro Italico – con Aria Condizionata,50.0,Entire home,4,4.73,FORO ITALICO
41471375,Pittoresco Trilocale vicino al Trevi,90.0,Entire home,5,4.82,VILLAGGIO PRENESTINO
574488136610600244,Arioso Rifugio sull'Esquilino,50.0,Private room,1,4.74,ESQUILINO
944066018180162280,Appartamento con Vista – a Centocelle,132.0,Entire home,6,5.0,CENTOCELLE
53071304,L'Arco – Attico nel Quartiere Africano,104.0,Entire home,4,4.22,AFRICANO
861908,Affascinante Dimora vicino al Appia,187.0,Entire home,5,4.92,EROI TRIONFALE
1138128150678240105,Casa nel Quartiere Battistini – Speciale e Centrale,115.0,Entire home,4,5.0,BATTISTINI
10046241,Magico Bilocale a Roma,95.0,Entire home,4,5.0,RISERVA DI LIVIA
29676291,Accogliente Monolocale a Roma,50.0,Entire home,2,4.73,VILLAGGIO APPIO
606734297722893865,Il Panoramico Loft di Roma,60.0,Entire home,4,4.77,LA STORTA
658601768281824280,Esclusivo Monolocale nel Quartiere Monte Del Pecoraro,51.0,Entire home,2,4.52,MONTE DEL PECORARO
43648126,Caratteristico Loft a Roma,125.0,Entire home,4,4.67,CAMPO MARZIO
1035506882678237751,Monolocale con Vista – nel Quartiere Torresina,65.0,Entire home,2,5.0,TORRESINA
30611667,L'Atelier – Appartamento nel Quartiere Verbano,140.0,Entire home,6,4.65,VERBANO
5744283,Il Magico Nido di Roma,70.0,Entire home,2,4.64,CENTOCELLE
994806156967386273,Il Romantico Loft di Roma,110.0,Entire home,4,4.86,MONTEVERDE NUOVO
1074032670678373137,Solare Loft vicino al Palatino,68.0,Entire home,2,4.3,PIGNETO
31337251,Mansarda con Vista – nel Quartiere Longoni - Maggiolino,79.0,Entire home,4,5.0,LONGONI - MAGGIOLINO
876491011724741728,Chic Studio vicino al Trevi,99.0,Entire home,2,4.31,VALLE GIULIA
31279715,Monolocale con Vista – nel Quartiere Molino S. Felicola,363.0,Entire home,5,5.0,MOLINO S. FELICOLA
744657178089088959,Il Esclusivo Suite di Roma,167.0,Entire home,4,5.0,PORTA PORTESE
32651123,Brillante Nido vicino al Termini,110.0,Entire home,4,5.0,COLLI PORTUENSI
9664310,Esclusivo Loft nel Quartiere Axa,60.0,Entire home,2,4.7,AXA
15338308,Romantico Loft vicino al Campo de' Fiori,159.0,Entire home,4,4.67,S. ANGELO
1775414,Monolocale nel Quartiere Villa Bonelli – Sereno e Centrale,65.0,Entire home,2,4.81,VILLA BONELLI
50890396,Stravagante Nido vicino al Pincio,241.0,Private room,3,5.0,CASTRO PRETORIO
897124379328528832,Pittoresco Monolocale nel Quartiere Tor Santi Quattro,96.0,Entire home,4,3.0,TOR SANTI QUATTRO
908560950553477117,Loft all'Aurelio – Panoramico e Centrale,186.0,Entire home,4,4.83,AURELIO
7588082,Monolocale Esclusivo nel Quartiere Sallustiano,330.0,Entire home,3,4.33,SALLUSTIANO
848583017596731525,Confortevole Angolo vicino al Gianicolo,90.0,Entire home,4,4.94,PRATI
1075913155837113310,Monolocale nel Quartiere Miani – Prezioso e Centrale,187.0,Entire home,4,5.0,MIANI
989781717060820670,Trilocale con Vista – nel Quartiere Colli Albani,115.0,Entire home,3,4.67,COLLI ALBANI
1212497515248636423,Panoramico Villa vicino al Gianicolo,126.0,Entire home,6,4.0,COLLI ALBANI
33067245,Al Terzo Piano – Trilocale a Trastevere,146.0,Entire home,5,4.31,TRASTEVERE
33259065,Magico Appartamento nel Quartiere Olgiata,410.0,Entire home,6,5.0,OLGIATA
1060779552175117528,La Torretta – Casa nel Quartiere Torrino,209.0,Entire home,6,5.0,TORRINO
44514869,Sofisticato Nido nel Quartiere Verbano – con Aria Condizionata,117.0,Private room,1,4.0,VERBANO
911598371336063668,Loft Splendido nel Quartiere Villini,79.0,Entire home,4,4.95,VILLINI
40126817,Rustico Dimora vicino al Quirinale,159.0,Entire home,6,4.35,MONTI
899949200621156079,Nido nel Quartiere Ostia Antica – Vintage e Centrale,70.0,Entire home,4,5.0,OSTIA ANTICA
756299,Affascinante Mansarda vicino al Tivoli,159.0,Entire home,5,4.68,S. ANGELO
31375737,Villa con Vista – nel Quartiere Monti Tiburtini,193.0,Entire home,6,4.75,MONTI TIBURTINI
16081026,Magico Loft vicino al Gianicolo,95.0,Entire home,2,4.82,FARNETO
52212867,Confortevole Casa a Roma,93.0,Entire home,4,3.0,CHIESOLA
22532059,Vivace Camera a Roma,100.0,Private room,4,4.71,MORENA
857141962734956272,Stravagante Rifugio vicino al Tevere,55.0,Entire home,3,3.89,VALLE BORGHESIANA
963891233576857927,Trilocale nel Quartiere Colle Salario – Intimo e Centrale,70.0,Entire home,4,4.33,COLLE SALARIO
793587148241907292,Suggestivo Dimora nel Quartiere Ludovisi – a 5 Min dalla Metro,178.0,Entire home,6,4.86,LUDOVISI
968566154556470988,Tra i Sampietrini – Rifugio nel Quartiere Monteverde Nuovo,60.0,Private room,1,4.8,MONTEVERDE NUOVO
1101519699439368999,Speciale Loft a Roma,150.0,Entire home,5,5.0,FLAMINIO
1083864199889049963,Trilocale con Vista – nel Quartiere Valle Borghesiana,80.0,Entire home,4,4.0,VALLE BORGHESIANA
656492989396876145,Dimora con Vista – nel Rione Regola,736.0,Entire home,6,3.0,REGOLA
11490640,Il Tranquillo Villa di Roma,120.0,Entire home,6,4.66,MALBORGHETTO
679530962653515677,Sofisticato Casa nel Quartiere Mezzocammino,235.0,Entire home,6,4.0,MEZZOCAMMINO
51124903,Dimora con Vista – nel Cuore di Trastevere,363.0,Entire home,5,4.7,TRASTEVERE
17164367,Appartamento Meraviglioso nel Quartiere Podere S. Giusto-Podere Zara,120.0,Entire home,6,4.86,PODERE S. GIUSTO-PODERE ZARA
652589852719522989,Accogliente Appartamento nel Quartiere Cesano – vicino ai Trasporti,80.0,Entire home,6,4.86,CESANO
1026133718140465411,Appartamento nel Quartiere Falcognana-Divino Amore – Delizioso e Centrale,102.0,Entire home,10,2.0,FALCOGNANA-DIVINO AMORE
589594254102927622,Luxury Dimora nel Quartiere Fonte Meravigliosa,313.0,Entire home,7,4.67,FONTE MERAVIGLIOSA
6123758,Trilocale Prezioso nel Quartiere Quartaccio,97.0,Entire home,3,4.76,QUARTACCIO
1016031565560079869,Arioso Trilocale al Trionfale – con Wi-Fi Ultraveloce,110.0,Entire home,4,4.67,EROI TRIONFALE
2409397,Suggestivo Loft nel Quartiere La Pisana – a 5 Min dalla Metro,140.0,Entire home,4,3.8,LA PISANA
676645848245685302,Moderno Suite a Roma,168.0,Entire home,4,5.0,PORTA PORTESE
52119352,Unico Nido vicino al Palatino,131.0,Entire home,2,4.83,PIGNA
27377007,Appartamento in Trastevere – Splendido e Centrale,246.0,Entire home,6,4.82,TRASTEVERE
965099686279050495,Rifugio con Vista – nel Rione Parione,120.0,Private room,2,4.94,PARIONE
5209064,Villa nel Quartiere Marconi – Romantico e Centrale,210.0,Entire home,7,4.62,MARCONI
1274703,Studio nel Rione Campitelli – Confortevole e Centrale,159.0,Entire home,5,4.71,CAMPITELLI
18860733,Suggestivo Nido nel Quartiere Collatino – con Wi-Fi Ultraveloce,100.0,Entire home,4,4.7,COLLATINO
654723663402057647,Caratteristico Nido nel Quartiere Vigne Nuove – Tranquillo e Silenzioso,69.0,Entire home,2,4.58,VIGNE NUOVE
1230046,Loft con Vista – nel Quartiere Polline Martignano,193.0,Entire home,2,5.0,POLLINE MARTIGNANO
824753032062594953,Appartamento nel Quartiere Romanina – Splendido e Centrale,80.0,Entire home,5,4.36,ROMANINA
52016892,Romantico Monolocale a Roma,69.0,Entire home,2,5.0,NUOVO SALARIO
4524507,Intimo Dimora Monti,159.0,Entire home,7,4.76,MONTI
929380037071344848,Attico nel Quartiere Monteverde Vecchio – Meraviglioso e Centrale,172.0,Entire home,4,5.0,MONTEVERDE VECCHIO
3899402,Camera con Vista – al Trionfale,40.0,Private room,2,4.78,EROI TRIONFALE
882425506520999975,Affascinante Villa a Roma,322.0,Entire home,6,5.0,GIUSTINIANA
947044505517784034,Il Raffinato Bilocale di Roma,113.0,Entire home,3,5.0,VILLA DE SANCTIS
1161658267182069849,Casa con Vista – nel Quartiere Acilia Nord,90.0,Entire home,6,5.0,ACILIA NORD
631049595665254293,Romantico Attico vicino al Circo Massimo,160.0,Entire home,5,4.48,TRASTEVERE
49364845,Vivace Dimora al Trionfale – con Tetto Verde,385.0,Entire home,9,4.93,EROI TRIONFALE
11475275,Suite Vivace nel Quartiere Casal Palocco,54.0,Entire home,4,4.72,CASAL PALOCCO
920899521432725334,Raffinato Studio nel Quartiere Verderocca,71.0,Entire home,2,5.0,VERDEROCCA
1161311015221357362,Splendido Loft vicino al Pincio,140.0,Entire home,4,4.5,PRATI
18740905,Il Giardino Segreto – Rifugio nel Quartiere Colonna,252.0,Entire home,4,4.67,COLONNA
3681812,Tra Arte e Storia – Appartamento nel Quartiere Pietra Pertusa,1400.0,Entire home,6,4.5,PIETRA PERTUSA
1157816309162680468,Confortevole Nido a Roma,140.0,Private room,2,5.0,MONTI
986760334487579177,L'Atelier – Casa nel Quartiere Talenti,150.0,Entire home,6,5.0,TALENTI
1019376983112027182,Il Moderno Appartamento di Roma,64000.0,Entire home,6,5.0,STAGNI DI OSTIA
673090650426100518,Solare Casa vicino al Campo de' Fiori,60.0,Entire home,6,4.91,LUNGHEZZINA
586838854571040959,Il Splendido Studio di Roma,189.0,Entire home,2,4.64,TRASTEVERE
1347855,Studio Panoramico nel Quartiere Quarto Miglio,53.0,Entire home,2,4.81,QUARTO MIGLIO
17934758,Affascinante Dimora nel Quartiere Scalo S. Lorenzo – vicino ai Trasporti,89.0,Entire home,6,4.91,SCALO S. LORENZO
20782119,Stravagante Monolocale agli Eroi,159.0,Entire home,1,4.83,EROI TRIONFALE
597631306259296416,Prezioso Monolocale nel Quartiere Cecchignola,88.0,Entire home,4,5.0,CECCHIGNOLA
43935415,Splendido Attico ad Appio San Giovanni – con Vista sui Tetti,100.0,Entire home,4,5.0,APPIO S. GIOVANNI
947807074713138397,Il Incantevole Studio di Roma,120.0,Entire home,2,5.0,IGEA
24824331,Sofisticato Monolocale a Roma,159.0,Entire home,4,4.41,S. EUSTACHIO
1028957398332031366,Arioso Monolocale vicino al Pincio,58.0,Entire home,2,5.0,VALLE AURELIA
5517389,Rifugio nel Quartiere Borgo – Elegante e Centrale,157.0,Entire home,4,4.56,BORGO
833225283185284481,Casa con Vista – nel Quartiere Parco Monte Ciocci,113.0,Entire home,6,4.44,PARCO MONTE CIOCCI
29324296,Brillante Nido a Roma,82.0,Entire home,2,4.85,CASAL BRUCIATO
1097672043914039921,Trilocale Caratteristico nel Quartiere Vitinia,64.0,Entire home,4,4.29,VITINIA
649319307859859323,Rifugio con Vista – Monti,159.0,Private room,2,4.5,MONTI
772382221869343327,Bilocale con Vista – nel Quartiere Infernetto,119.0,Entire home,5,5.0,INFERNETTO
662455124136721151,Luminoso Monolocale nel Rione Regola – con Camino,219.0,Entire home,2,5.0,REGOLA
1023347626394177262,Suggestivo Dimora a Marconi,199.0,Entire home,12,4.44,MARCONI
14006357,L'Arco – Bilocale a Centocelle,124.0,Entire home,4,4.95,CENTOCELLE
929582614719048698,Meraviglioso Monolocale a Roma,81.0,Entire home,2,4.27,MONTEVERDE NUOVO
951445598826208308,La Loggia – Casa nel Quartiere Villa Troili,1000.0,Entire home,9,4.0,VILLA TROILI
730119611562459124,Studio Meraviglioso nel Quartiere Ponte Milvio,54.0,Entire home,2,4.21,PONTE MILVIO
17218300,Rifugio Stravagante nel Quartiere Vescovio,117.0,Private room,1,5.0,VESCOVIO
890588095382975514,Bilocale Panoramico nel Quartiere Gregorio Xi,67.0,Entire home,4,4.29,GREGORIO XI
6905690,Solare Attico vicino al Gianicolo,110.0,Entire home,4,4.79,OTTAVO COLLE
25533762,Dimora Storico nel Quartiere Laurentino Fonte Ostiense,88.0,Entire home,8,4.49,LAURENTINO FONTE OSTIENSE
33116158,Villa Antico all'Esquilino,184.0,Entire home,6,4.89,ESQUILINO
835430221009922648,Dimora Delizioso nel Quartiere Vermicino,65.0,Entire home,4,4.73,VERMICINO
1052002091300230980,Il Portico – Monolocale nel Quartiere Vigna Pia,104.0,Entire home,4,5.0,VIGNA PIA
44605984,Trilocale Sereno nel Quartiere Marcigliana,106.0,Entire home,5,5.0,MARCIGLIANA
40495634,Rustico Attico a Parione – a 5 Min dalla Metro,159.0,Entire home,4,4.81,PARIONE
20130850,Casa Affascinante nel Quartiere Piana Del Sole,93.0,Entire home,8,4.06,PIANA DEL SOLE
890588095382975514,Perla Meraviglioso nel Quartiere Gregorio Xi,99.0,Entire home,4,4.17,GREGORIO XI
40721794,Nido Antico ai Prati,159.0,Private room,3,5.0,PRATI
903718072210177286,Il Caratteristico Loft di Roma,159.0,Entire home,2,4.0,TESTACCIO
935325766401336896,Rifugio Splendido a San Lorenzo,193.0,Entire home,4,4.5,S. LORENZO
894825655181491629,Il Tranquillo Studio di Roma,241.0,Entire home,2,5.0,OSTERIA DEL CURATO
34268755,Autentico Appartamento a Roma,90.0,Entire home,4,5.0,SETTEBAGNI
1775414,Splendido Nido vicino al Piazza Venezia,50.0,Entire home,2,4.81,VILLA BONELLI
26908573,Incantevole Angolo vicino al Quirinale,52.0,Private room,4,4.53,PRATI
21111347,Trilocale con Vista – nel Quartiere Colonna,200.0,Entire home,4,4.67,COLONNA
7597043,Loft Delizioso nel Quartiere Nuova Romanina,133.0,Entire home,4,4.24,NUOVA ROMANINA
53351203,Studio nel Quartiere Tor Vergata – Luminoso e Centrale,465.0,Entire home,1,4.77,TOR VERGATA
956410708923777935,Villa nel Quartiere Veientana – Solare e Centrale,400.0,Entire home,6,5.0,VEIENTANA
32521658,Antico Camera nel Quartiere Valle Fiorita – con Aria Condizionata,73.0,Private room,4,4.7,VALLE FIORITA
699869172715094364,Panoramico Studio sull'Esquilino – nel Cuore del Centro,163.0,Entire home,4,4.78,ESQUILINO
3696641,Meraviglioso Bilocale a Roma,155.0,Entire home,3,4.99,VILLA PAMPHILI
45172948,Il Accogliente Camera di Roma,159.0,Private room,2,5.0,CASTRO PRETORIO
1148487053795157413,Raffinato Nido nel Quartiere Tor Vergata,68.0,Entire home,2,4.5,TOR VERGATA
622105,Bohémien Appartamento al Colle,150.0,Entire home,6,4.59,MONTI
932305144037963229,Attico con Vista – nel Quartiere Torrino,84.0,Entire home,4,4.9,TORRINO
799310855904966200,L'Atelier – Angolo nel Quartiere Monteverde Vecchio,80.0,Entire home,4,4.58,MONTEVERDE VECCHIO
1105911256334716213,Unico Nido nel Quartiere Casalotti,90.0,Entire home,4,4.93,CASALOTTI
35530335,Suggestivo Studio a Roma,40.0,Entire home,2,4.75,LA LINGUA
614136588274237000,Solare Suite nel Quartiere Grottarossa,69.0,Entire home,3,3.0,GROTTAROSSA
818114674247577170,Accogliente Trilocale a Roma,500.0,Entire home,5,4.75,ESQUILINO
892634158006054763,La Loggia – Angolo nel Quartiere Colonna,133.0,Entire home,4,4.51,COLONNA
4625641,Luxury Appartamento nel Quartiere Tiberina - S. Isidoro,350.0,Entire home,6,4.67,TIBERINA - S. ISIDORO
4859528,La Terrazza – Studio nel Quartiere Balduina,97.0,Entire home,2,4.59,BALDUINA
2373289,Il Romantico Nido di Roma,83.0,Entire home,2,4.63,TOR DI QUINTO
26995144,Il Affascinante Casa di Roma,45.0,Entire home,3,4.85,DRAGONA
1071029235571471922,Il Accogliente Appartamento di Roma,51.0,Entire home,4,4.83,VILLAGGIO FALCONE
972279341246637920,Chic Bilocale vicino al Pantheon,800.0,Entire home,4,5.0,CASAL PALOCCO
1032618988741299783,Nido nel Quartiere Torrenova – Esclusivo e Centrale,31.0,Private room,2,4.85,TORRENOVA
1020939858558092549,Suite all'Esquilino – Caratteristico e Centrale,123.0,Private room,2,4.5,ESQUILINO
52915501,Loft nel Quartiere Sacco Pastore – Prezioso e Centrale,81.0,Entire home,2,4.65,SACCO PASTORE
53995780,Mansarda all'Esquilino – Moderno e Centrale,350.0,Entire home,5,5.0,ESQUILINO
4240251,Il Vintage Nido di Roma,93.0,Entire home,5,4.9,MARCONI
16333555,Brillante Appartamento nel Quartiere Castel Fusano,180.0,Entire home,6,4.94,CASTEL FUSANO
841352116654888706,Nido Affascinante nel Quartiere Torre Gaia,50.0,Entire home,2,4.67,TORRE GAIA
810591800918824159,Mansarda nel Quartiere L'Annunziatella – Splendido e Centrale,110.0,Entire home,4,4.97,L'ANNUNZIATELLA
883437591547497219,Vintage Attico nel Quartiere Cavalleggeri – con Aria Condizionata,97.0,Entire home,3,4.95,CAVALLEGGERI
1101496065626219598,Grazioso Appartamento vicino al Piazza Venezia,186.0,Entire home,4,4.75,PARIONE
32518030,Il Portico – Monolocale nel Quartiere Torrevecchia Alta,651.0,Entire home,5,4.33,TORREVECCHIA ALTA
734666551950070747,Intimo Appartamento vicino al Piazza Venezia,233.0,Entire home,6,4.88,VESCOVIO
51535144,La Torretta – Rifugio nel Quartiere S. Andrea,56.0,Entire home,4,5.0,S. ANDREA
35138018,Arioso Casa a Campo Marzio,322.0,Entire home,8,4.45,CAMPO MARZIO
44408628,Rifugio con Vista – nel Quartiere Tor Tre Teste,50.0,Entire home,4,4.78,TOR TRE TESTE
1075920170670056570,Con Vista sui Tetti – Trilocale ad Appio San Giovanni,171.0,Entire home,4,5.0,APPIO S. GIOVANNI
35778326,Camera nel Rione Esquilino – Grazioso e Centrale,159.0,Private room,2,4.79,ESQUILINO
596919849691759164,Tra Arte e Storia – Studio nel Quartiere Forno Saraceno,200.0,Entire home,2,5.0,FORNO SARACENO
428338,Loft al Pigneto – Autentico e Centrale,70.0,Entire home,2,4.52,PIGNETO
22623286,Moderno Rifugio a Roma,186.0,Entire home,4,4.74,PARIONE
700501392690381772,Il Mezzanino – Nido a Testaccio,61.0,Entire home,2,4.89,TESTACCIO
8839153,Villa nel Quartiere Pineta Sacchetti – Solare e Centrale,60.0,Entire home,9,5.0,PINETA SACCHETTI
579508998075013874,La Piccola Corte – Loft al Colle,78.0,Entire home,4,4.65,MONTI
39152815,Affascinante Rifugio nel Quartiere Flaminio,130.0,Private room,3,4.63,FLAMINIO
17186655,Vivace Nido nel Quartiere Giuliano Dalmata,88.0,Entire home,4,4.69,GIULIANO DALMATA
1137485086213488005,Tra i Sampietrini – Angolo nel Quartiere Acqua Acetosa Ostiense,103.0,Entire home,3,3.0,ACQUA ACETOSA OSTIENSE
945387638856746978,Con Vista sui Tetti – Attico nel Quartiere Salario,160.0,Entire home,3,5.0,SALARIO
10098772,Rifugio con Vista – nel Quartiere Villa De Sanctis,79.0,Entire home,5,4.0,VILLA DE SANCTIS
760631152996971710,Il Tranquillo Dimora di Roma,155.0,Entire home,6,5.0,S. ANDREA
1021609874675855823,Il Antico Nido di Roma,90.0,Entire home,4,5.0,VALCO S. PAOLO
795454818622504841,La Veranda – Casa nel Quartiere Valle Santa,180.0,Entire home,6,4.5,VALLE SANTA
50252765,Sereno Studio a Roma,95.0,Entire home,2,4.58,MONTI
32833102,Speciale Monolocale a Testaccio – con Wi-Fi Ultraveloce,150.0,Entire home,2,4.68,TESTACCIO
730449908919012737,Trilocale con Vista – nel Quartiere Tor Pagnotta,74.0,Entire home,4,5.0,TOR PAGNOTTA
2187108,Studio con Vista – al Trionfale,97.0,Entire home,2,4.59,TRIONFALE
858046118214456818,La Veranda – Angolo nel Quartiere Borgo,159.0,Entire home,5,5.0,BORGO
39389992,Pittoresco Suite nel Rione Esquilino – con Aria Condizionata,43.0,Private room,1,4.42,ESQUILINO
29673993,Trilocale al Colle – Sofisticato e Centrale,181.0,Entire home,5,5.0,MONTI
25467214,Appartamento Arioso nel Quartiere Castel Porziano,149.0,Entire home,4,5.0,CASTEL PORZIANO
876649218571136146,Magico Attico a Roma,295.0,Entire home,4,4.97,EROI TRIONFALE
925935089018189287,Il Autentico Mansarda di Roma,95.0,Entire home,5,4.95,EROI TRIONFALE
1025807751654057734,Il Affascinante Villa di Roma,143.0,Entire home,6,4.5,TORREVECCHIA ALTA
3460580,Vintage Appartamento nel Quartiere Ponte Galeria – a 5 Min dalla Metro,93.0,Entire home,5,4.0,PONTE GALERIA
13468340,Panoramico Perla nel Quartiere Serpentara – Luminosissimo,81.0,Entire home,5,4.64,SERPENTARA
2220291,Nido Sereno nel Quartiere Bravetta,110.0,Entire home,2,5.0,BRAVETTA
1060651889349554050,Splendido Rifugio nel Quartiere Baldo Degli Ubaldi,126.0,Entire home,4,5.0,BALDO DEGLI UBALDI
38093747,Antico Monolocale nel Quartiere Casetta Mattei – con Wi-Fi Ultraveloce,93.0,Entire home,2,5.0,CASETTA MATTEI
1060846083776426140,Splendido Trilocale vicino al Campo de' Fiori,99.0,Entire home,3,5.0,TRASTEVERE
22197532,Attico con Vista – a Castro Pretorio,159.0,Entire home,5,4.9,CASTRO PRETORIO
36328479,Monolocale nel Quartiere Fonte Laurentina – Sofisticato e Centrale,75.0,Entire home,2,4.6,FONTE LAURENTINA
573475,Moderno Appartamento a Roma,219.0,Entire home,9,4.44,COLLE DEL SOLE
1056940660882324241,Prezioso Appartamento nel Quartiere Aurelio – con Cortile Privato,171.0,Entire home,6,5.0,AURELIO
983174843475712534,Prezioso Monolocale vicino al Navona,179.0,Entire home,4,5.0,BOCCEA
19755600,Romantico Monolocale nel Quartiere Idrovore Della Magliana,93.0,Entire home,2,4.45,IDROVORE DELLA MAGLIANA
1012685,Raffinato Dimora vicino al Circo Massimo,160.0,Entire home,7,4.88,SALLUSTIANO
9875394,La Loggia – Dimora nel Quartiere Monti Tiburtini,83.0,Entire home,3,4.26,MONTI TIBURTINI
1007850109422060475,Vivace Suite a Roma,81.0,Entire home,3,5.0,PARROCCHIETTA
917832699172354316,Dimora con Vista – nel Quartiere Mazzini,200.0,Entire home,6,4.5,MAZZINI
10939227,Nido nel Quartiere Portuense – Delizioso e Centrale,93.0,Entire home,4,4.83,PORTUENSE
34472708,Mansarda a Marconi – Magico e Centrale,85.0,Entire home,3,4.74,MARCONI
878680236537432283,Casa con Vista – nel Quartiere Pigna,89.0,Entire home,6,4.68,PIGNA
21736337,Autentico Nido a Roma,94.0,Entire home,3,5.0,TRULLO
755538577362306396,Bilocale con Vista – nel Quartiere Villa Troili,124.0,Entire home,4,4.0,VILLA TROILI
2713072,Sotto i Pini – Suite nel Quartiere Tenuta Di Tor Marancia - Parco Dell'Appia Antica,100.0,Entire home,3,4.8,TENUTA DI TOR MARANCIA - PARCO DELL'APPIA ANTICA
1024007887350820910,Il Rustico Mansarda di Roma,55.0,Entire home,4,5.0,CASAL BERTONE
616060476013940100,Con Vista sui Tetti – Villa nel Quartiere Appiano,96.0,Entire home,6,4.87,APPIANO
1137564286288933969,Speciale Nido nel Quartiere San Paolo,129.0,Entire home,4,4.63,SAN PAOLO
1007850109422060475,Storico Nido vicino al Foro Romano,97.0,Entire home,3,5.0,PARROCCHIETTA
16081026,Prezioso Studio a Roma,95.0,Entire home,2,4.82,FARNETO
21706671,Angolo Moderno nel Rione Testaccio,159.0,Entire home,4,4.93,TESTACCIO
13291162,Pittoresco Rifugio nel Quartiere Giardino Di Roma,47.0,Entire home,4,4.84,GIARDINO DI ROMA
1135303420204164894,Nido Splendido al Trionfale,80.0,Entire home,2,4.45,EROI TRIONFALE
32584990,Angolo Romantico a San Lorenzo,150.0,Entire home,4,4.33,S. LORENZO
1143423656343058192,Trilocale con Vista – nel Quartiere Nuova Ponte Di Nona,90.0,Entire home,4,5.0,NUOVA PONTE DI NONA
21430849,Vivace Casa al Colle,305.0,Entire home,8,4.7,MONTI
1388923,Il Grazioso Nido di Roma,70.0,Entire home,2,5.0,MIANI
29667035,Tra Arte e Storia – Nido ai Prati,159.0,Private room,2,4.8,PRATI
49582818,Il Magico Trilocale di Roma,85.0,Entire home,4,4.93,ROMA 70
822181552948543405,Sofisticato Rifugio a Roma,153.0,Entire home,4,4.88,CAMPO MARZIO
28973792,Pittoresco Mansarda nel Quartiere Madonnetta,90.0,Entire home,4,5.0,MADONNETTA
1096791094623399379,Mansarda Sereno al Ponte,182.0,Entire home,4,4.69,PONTE
2372330,Magico Nido vicino al Foro Romano,88.0,Entire home,4,4.25,FONTE MERAVIGLIOSA
1009385420825982192,Il Giardino Segreto – Monolocale nel Quartiere Conca D'Oro,65.0,Entire home,1,2.0,CONCA D'ORO
869344447973264451,Trilocale Sofisticato all'Esquilino,152.0,Entire home,5,4.8,ESQUILINO
17164367,Tranquillo Appartamento vicino al Foro Romano,97.0,Entire home,6,4.86,PODERE S. GIUSTO-PODERE ZARA
13049304,Storico Monolocale nel Quartiere Aurelio,77.0,Entire home,2,4.32,AURELIO
15837064,Grazioso Perla vicino al Navona,82.0,Entire home,4,4.94,TORRE MAURA
42603132,L'Atelier – Suite sull'Esquilino,159.0,Private room,2,4.4,ESQUILINO
53703596,Il Raffinato Angolo di Roma,106.0,Private room,2,5.0,CELIO
596919849691759164,Intimo Monolocale vicino al Gianicolo,200.0,Entire home,2,5.0,FORNO SARACENO
4859528,Nido con Vista – nel Quartiere Balduina,97.0,Entire home,2,4.59,BALDUINA
32856113,Autentico Loft vicino al Tivoli,99.0,Entire home,4,5.0,PORTA PORTESE
726077905411738685,La Loggia – Bilocale nel Quartiere Spregamore,72.0,Entire home,4,4.75,SPREGAMORE
594968007266490786,Suite con Vista – nel Rione Esquilino,125.0,Private room,5,4.2,ESQUILINO
12439582,Al Terzo Piano – Attico nel Quartiere Castel Di Guido Nord,80.0,Entire home,4,5.0,CASTEL DI GUIDO NORD
915678384852606457,Monolocale nel Quartiere Colonna – Accogliente e Centrale,141.0,Entire home,2,4.77,COLONNA
841352116654888706,Meraviglioso Monolocale nel Quartiere Torre Gaia – Appena Ristrutturato,50.0,Entire home,2,4.61,TORRE GAIA
44083598,Luminoso Villa nel Quartiere S. Eustachio,264.0,Entire home,7,4.43,S. EUSTACHIO
740388465265074947,Il Affascinante Attico di Roma,150.0,Entire home,4,5.0,L'ANNUNZIATELLA
49491138,Appartamento con Vista – nel Quartiere Anguillarese - Colle Due Pini,75.0,Entire home,6,4.68,ANGUILLARESE - COLLE DUE PINI
719381420849764563,Grazioso Dimora vicino al Colosseo,65.0,Entire home,5,4.74,MONTESPACCATO
1010037082510871043,Chic Studio nel Quartiere Val Cannuta,105.0,Entire home,3,5.0,VAL CANNUTA
28511472,Caratteristico Appartamento nel Quartiere Pietra Pertusa – Design Esclusivo,240.0,Entire home,10,5.0,PIETRA PERTUSA
589695365274147243,Prezioso Casa a Roma,227.0,Entire home,7,4.25,DELLA VITTORIA
1016837621743088885,Dimora nel Quartiere Casal Bruciato – Romantico e Centrale,113.0,Entire home,6,5.0,CASAL BRUCIATO
